"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 23, 2008","2,755.10","2,690.85","2,790.70","2,633.80","1.02B","2.29%"
"Nov 16, 2008","2,693.45","2,813.40","2,835.70","2,502.90","1.19B","-4.16%"
"Nov 09, 2008","2,810.35","2,973.30","3,161.25","2,778.80","979.56M","-5.47%"
"Nov 02, 2008","2,973.00","2,885.40","3,240.55","2,860.10","1.37B","3.03%"
"Oct 26, 2008","2,885.60","2,583.75","2,921.35","2,252.75","1.54B","11.67%"
"Oct 19, 2008","2,584.00","3,108.20","3,254.85","2,525.05","1.17B","-15.95%"
"Oct 12, 2008","3,074.35","3,272.90","3,648.25","3,046.60","963.81M","-6.27%"
"Oct 05, 2008","3,279.95","3,817.30","3,820.85","3,198.95","880.13M","-14.10%"
"Sep 28, 2008","3,818.30","3,990.20","4,000.50","3,715.05","726.68M","-4.19%"
"Sep 21, 2008","3,985.25","4,248.95","4,303.25","3,970.35","769.41M","-6.12%"
"Sep 14, 2008","4,245.25","4,231.95","4,262.65","3,799.55","868.10M","0.40%"
"Sep 07, 2008","4,228.45","4,358.30","4,558.00","4,200.15","610.03M","-2.85%"
"Aug 31, 2008","4,352.30","4,356.10","4,522.40","4,281.35","435.42M","-0.18%"
"Aug 24, 2008","4,360.00","4,317.95","4,398.80","4,201.85","521.81M","0.75%"
"Aug 17, 2008","4,327.45","4,430.70","4,447.40","4,248.00","474.82M","-2.33%"
"Aug 10, 2008","4,430.70","4,529.35","4,649.85","4,421.25","436.53M","-2.18%"
"Aug 03, 2008","4,529.50","4,426.10","4,615.90","4,362.90","748.68M","2.63%"
"Jul 27, 2008","4,413.55","4,282.25","4,422.95","4,159.15","766.60M","2.36%"
"Jul 20, 2008","4,311.85","4,092.20","4,539.45","4,072.75","874.50M","5.37%"
"Jul 13, 2008","4,092.25","4,047.45","4,118.10","3,790.20","798.31M","1.07%"
"Jul 06, 2008","4,049.00","4,002.00","4,215.50","3,896.05","688.59M","0.82%"
"Jun 29, 2008","4,016.00","4,136.25","4,163.00","3,848.25","815.26M","-2.92%"
"Jun 22, 2008","4,136.65","4,351.15","4,351.15","4,093.20","783.72M","-4.85%"
"Jun 15, 2008","4,347.55","4,536.30","4,679.75","4,333.60","590.63M","-3.75%"
"Jun 08, 2008","4,517.10","4,626.45","4,626.45","4,369.80","810.28M","-2.39%"
"Jun 01, 2008","4,627.80","4,869.25","4,908.80","4,536.25","714.91M","-4.98%"
"May 25, 2008","4,870.10","4,953.60","4,957.40","4,801.90","719.00M","-1.55%"
"May 18, 2008","4,946.55","5,157.00","5,160.05","4,940.70","586.27M","-4.09%"
"May 11, 2008","5,157.70","4,981.00","5,167.40","4,913.80","760.75M","3.51%"
"May 04, 2008","4,982.60","5,227.25","5,254.50","4,969.40","679.78M","-4.70%"
"Apr 27, 2008","5,228.20","5,112.50","5,298.85","5,079.15","603.13M","2.28%"
"Apr 20, 2008","5,111.70","4,955.90","5,117.70","4,955.90","670.46M","3.09%"
"Apr 13, 2008","4,958.40","4,779.95","4,984.95","4,708.30","424.57M","3.78%"
"Apr 06, 2008","4,777.80","4,631.35","4,817.40","4,628.80","623.00M","2.81%"
"Mar 30, 2008","4,647.00","4,942.15","4,947.00","4,628.75","637.84M","-5.97%"
"Mar 23, 2008","4,942.00","4,576.80","4,970.80","4,539.80","735.16M","8.05%"
"Mar 16, 2008","4,573.95","4,745.45","4,745.45","4,468.55","471.31M","-3.62%"
"Mar 09, 2008","4,745.80","4,767.80","5,019.20","4,580.15","722.89M","-0.54%"
"Mar 02, 2008","4,771.60","5,222.80","5,222.80","4,672.25","562.08M","-8.65%"
"Feb 24, 2008","5,223.50","5,112.25","5,368.15","5,055.15","527.09M","2.21%"
"Feb 17, 2008","5,110.75","5,304.45","5,368.45","5,092.80","418.06M","-3.62%"
"Feb 10, 2008","5,302.90","5,120.55","5,315.40","4,803.60","549.12M","3.57%"
"Feb 03, 2008","5,120.35","5,315.55","5,545.20","5,034.25","520.36M","-3.70%"
"Jan 27, 2008","5,317.25","5,380.95","5,391.60","5,071.00","588.35M","-1.23%"
"Jan 20, 2008","5,383.35","5,705.00","5,705.00","4,448.50","835.80M","-5.64%"
"Jan 13, 2008","5,705.30","6,208.80","6,260.45","5,677.00","644.00M","-7.98%"
"Jan 06, 2008","6,200.10","6,271.00","6,357.10","6,112.55","681.83M","-1.18%"
"Dec 30, 2007","6,274.30","6,095.00","6,300.05","6,060.85","580.67M","3.20%"
"Dec 23, 2007","6,079.70","5,771.30","6,110.85","5,771.30","420.81M","5.43%"
"Dec 16, 2007","5,766.50","6,037.95","6,039.95","5,676.70","385.17M","-4.65%"
"Dec 09, 2007","6,047.70","5,974.00","6,185.40","5,923.35","553.27M","1.23%"
"Dec 02, 2007","5,974.30","5,765.45","6,042.10","5,754.60","617.62M","3.67%"
"Nov 25, 2007","5,762.75","5,611.30","5,782.55","5,595.50","792.48M","2.75%"
"Nov 18, 2007","5,608.60","5,908.05","5,981.80","5,394.35","612.82M","-5.05%"
"Nov 11, 2007","5,906.85","5,660.60","5,966.95","5,477.50","744.69M","4.30%"
"Nov 04, 2007","5,663.25","5,931.90","5,957.20","5,614.90","940.78M","-4.54%"
"Oct 28, 2007","5,932.40","5,708.90","6,011.95","5,708.90","953.62M","4.04%"
"Oct 21, 2007","5,702.30","5,202.75","5,716.90","5,070.90","797.66M","9.34%"
"Oct 14, 2007","5,215.30","5,428.35","5,736.80","5,101.75","905.71M","-3.92%"
"Oct 07, 2007","5,428.25","5,186.25","5,549.30","5,000.95","741.54M","4.67%"
"Sep 30, 2007","5,185.85","5,021.50","5,261.35","5,001.35","540.54M","3.28%"
"Sep 23, 2007","5,021.35","4,837.15","5,055.80","4,837.15","715.44M","3.80%"
"Sep 16, 2007","4,837.55","4,518.45","4,855.70","4,481.55","471.52M","7.07%"
"Sep 09, 2007","4,518.00","4,506.85","4,582.60","4,452.95","346.30M","0.19%"
"Sep 02, 2007","4,509.50","4,466.65","4,547.75","4,445.55","347.03M","1.02%"
"Aug 26, 2007","4,464.00","4,193.60","4,471.30","4,193.60","422.39M","6.54%"
"Aug 19, 2007","4,190.15","4,108.95","4,262.60","4,040.15","389.78M","2.00%"
"Aug 12, 2007","4,108.05","4,324.65","4,394.30","4,002.20","325.02M","-5.20%"
"Aug 05, 2007","4,333.35","4,404.05","4,530.05","4,239.20","354.55M","-1.55%"
"Jul 29, 2007","4,401.55","4,442.35","4,534.20","4,327.00","417.36M","-0.98%"
"Jul 22, 2007","4,445.20","4,564.25","4,647.95","4,424.25","529.66M","-2.65%"
"Jul 15, 2007","4,566.05","4,505.95","4,600.80","4,452.85","449.11M","1.37%"
"Jul 08, 2007","4,504.55","4,385.45","4,513.90","4,344.70","429.93M","2.73%"
"Jul 01, 2007","4,384.85","4,318.40","4,411.00","4,304.00","333.84M","1.54%"
"Jun 24, 2007","4,318.30","4,251.40","4,321.35","4,236.30","419.98M","1.56%"
"Jun 17, 2007","4,252.05","4,177.00","4,278.85","4,136.15","311.09M","1.93%"
"Jun 10, 2007","4,171.45","4,183.75","4,209.45","4,100.80","345.09M","0.64%"
"Jun 03, 2007","4,145.00","4,300.70","4,362.95","4,126.10","428.70M","-3.54%"
"May 27, 2007","4,297.05","4,248.35","4,325.80","4,241.35","419.91M","1.15%"
"May 20, 2007","4,248.15","4,217.65","4,291.40","4,141.35","428.42M","0.80%"
"May 13, 2007","4,214.50","4,078.80","4,232.45","4,072.45","425.12M","3.38%"
"May 06, 2007","4,076.65","4,117.50","4,157.65","3,981.15","376.02M","-0.99%"
"Apr 29, 2007","4,117.35","4,081.60","4,180.90","4,028.90","220.84M","0.83%"
"Apr 22, 2007","4,083.50","4,083.55","4,217.90","4,057.70","478.26M","-0.00%"
"Apr 15, 2007","4,083.55","3,920.50","4,090.05","3,920.50","414.05M","4.24%"
"Apr 08, 2007","3,917.35","3,752.90","3,924.55","3,747.25","390.73M","4.41%"
"Apr 01, 2007","3,752.00","3,820.00","3,820.00","3,617.00","286.95M","-1.82%"
"Mar 25, 2007","3,821.55","3,863.45","3,885.45","3,750.35","327.43M","-1.02%"
"Mar 18, 2007","3,861.05","3,611.30","3,901.75","3,602.85","362.44M","7.00%"
"Mar 11, 2007","3,608.55","3,717.45","3,781.45","3,573.85","382.18M","-2.94%"
"Mar 04, 2007","3,718.00","3,726.50","3,795.70","3,554.50","512.81M","-0.23%"
"Feb 25, 2007","3,726.75","3,939.10","3,958.90","3,674.85","509.06M","-5.39%"
"Feb 18, 2007","3,938.95","4,149.25","4,177.70","3,918.20","406.32M","-5.00%"
"Feb 11, 2007","4,146.20","4,187.20","4,187.20","3,965.20","346.94M","-0.98%"
"Feb 04, 2007","4,187.40","4,193.15","4,245.30","4,170.00","326.01M","0.09%"
"Jan 28, 2007","4,183.50","4,148.40","4,198.70","4,068.55","374.22M","0.86%"
"Jan 21, 2007","4,147.70","4,089.60","4,157.95","4,056.45","361.26M","1.41%"
"Jan 14, 2007","4,090.15","4,052.85","4,140.25","4,052.40","357.96M","0.93%"
"Jan 07, 2007","4,052.45","3,983.30","4,059.15","3,833.60","355.28M","1.73%"
"Dec 31, 2006","3,983.40","3,966.25","4,041.00","3,964.95","240.31M","0.43%"
"Dec 24, 2006","3,966.40","3,871.30","3,997.35","3,870.45","229.44M","2.46%"
"Dec 17, 2006","3,871.15","3,888.20","3,934.00","3,768.80","337.31M","-0.45%"
"Dec 10, 2006","3,888.65","3,961.90","3,965.05","3,657.65","436.71M","-1.85%"
"Dec 03, 2006","3,962.00","4,002.40","4,046.85","3,948.70","290.23M","-0.89%"
"Nov 26, 2006","3,997.60","3,974.95","4,001.30","3,911.55","318.99M","1.18%"
"Nov 19, 2006","3,950.85","3,852.65","3,976.80","3,794.30","356.96M","2.54%"
"Nov 12, 2006","3,852.80","3,834.80","3,900.40","3,834.00","349.92M","0.47%"
"Nov 05, 2006","3,834.75","3,804.75","3,842.40","3,737.20","363.41M","0.77%"
"Oct 29, 2006","3,805.35","3,739.35","3,809.65","3,719.45","362.52M","1.77%"
"Oct 22, 2006","3,739.35","3,683.40","3,747.35","3,651.20","223.48M","1.70%"
"Oct 15, 2006","3,676.85","3,668.90","3,742.50","3,655.05","404.76M","0.02%"
"Oct 08, 2006","3,676.05","3,570.05","3,682.35","3,540.45","322.81M","2.98%"
"Oct 01, 2006","3,569.70","3,588.95","3,606.20","3,508.65","282.29M","-0.52%"
"Sep 24, 2006","3,588.40","3,545.10","3,603.70","3,514.85","333.21M","1.25%"
"Sep 17, 2006","3,544.05","3,478.65","3,562.45","3,419.75","319.02M","1.88%"
"Sep 10, 2006","3,478.60","3,470.35","3,487.45","3,328.45","369.04M","0.21%"
"Sep 03, 2006","3,471.45","3,435.55","3,490.70","3,435.55","306.94M","1.05%"
"Aug 27, 2006","3,435.45","3,386.00","3,452.30","3,377.75","337.56M","1.46%"
"Aug 20, 2006","3,385.95","3,356.80","3,402.70","3,304.85","298.86M","0.87%"
"Aug 13, 2006","3,356.75","3,274.95","3,385.15","3,269.15","250.40M","2.52%"
"Aug 06, 2006","3,274.35","3,176.70","3,286.50","3,142.55","297.10M","3.07%"
"Jul 30, 2006","3,176.75","3,131.35","3,234.25","3,110.60","312.80M","1.47%"
"Jul 23, 2006","3,130.80","2,944.90","3,168.50","2,878.25","413.90M","6.31%"
"Jul 16, 2006","2,945.00","3,123.65","3,125.10","2,919.95","362.22M","-5.71%"
"Jul 09, 2006","3,123.35","3,077.10","3,208.85","3,064.10","368.38M","1.54%"
"Jul 02, 2006","3,075.85","3,128.75","3,201.20","3,056.30","388.66M","-1.67%"
"Jun 25, 2006","3,128.20","3,051.80","3,134.15","2,899.25","498.56M","2.81%"
"Jun 18, 2006","3,042.70","2,892.00","3,063.20","2,836.40","409.91M","5.27%"
"Jun 11, 2006","2,890.35","2,867.65","2,960.15","2,595.65","468.96M","0.84%"
"Jun 04, 2006","2,866.30","3,092.60","3,125.40","2,683.20","544.81M","-7.28%"
"May 28, 2006","3,091.35","3,207.25","3,255.25","2,936.60","480.79M","-3.68%"
"May 21, 2006","3,209.60","3,254.30","3,313.90","2,896.40","654.50M","-1.15%"
"May 14, 2006","3,246.90","3,651.00","3,653.00","3,205.25","645.39M","-11.05%"
"May 07, 2006","3,650.05","3,668.65","3,774.15","3,633.85","419.44M","-0.38%"
"Apr 30, 2006","3,663.95","3,557.55","3,676.55","3,556.90","410.80M","4.44%"
"Apr 23, 2006","3,508.35","3,572.80","3,598.95","3,342.85","522.63M","-1.81%"
"Apr 16, 2006","3,573.05","3,342.15","3,592.75","3,342.15","564.08M","6.80%"
"Apr 09, 2006","3,345.50","3,455.00","3,489.05","3,290.35","358.34M","-3.16%"
"Apr 02, 2006","3,454.80","3,403.15","3,555.50","3,402.45","381.36M","1.54%"
"Mar 26, 2006","3,402.55","3,283.40","3,433.85","3,280.80","550.36M","3.74%"
"Mar 19, 2006","3,279.80","3,234.20","3,292.15","3,221.95","491.88M","1.41%"
"Mar 12, 2006","3,234.05","3,184.10","3,258.30","3,174.05","321.94M","1.58%"
"Mar 05, 2006","3,183.90","3,147.25","3,194.00","3,069.85","439.34M","1.16%"
"Feb 26, 2006","3,147.35","3,050.30","3,170.35","3,031.80","437.74M","3.19%"
"Feb 19, 2006","3,050.05","2,982.35","3,078.40","2,955.85","348.00M","2.30%"
"Feb 12, 2006","2,981.50","3,026.15","3,051.70","2,976.70","401.36M","-1.52%"
"Feb 05, 2006","3,027.55","2,940.95","3,031.75","2,928.10","304.74M","2.96%"
"Jan 29, 2006","2,940.60","2,983.30","3,011.05","2,931.85","404.26M","-1.41%"
"Jan 22, 2006","2,982.75","2,900.30","2,989.70","2,870.95","344.53M","2.82%"
"Jan 15, 2006","2,900.95","2,851.35","2,912.80","2,783.85","415.09M","1.77%"
"Jan 08, 2006","2,850.55","2,913.35","2,927.25","2,824.00","304.30M","-2.18%"
"Jan 01, 2006","2,914.00","2,836.80","2,921.70","2,825.40","344.30M","2.73%"
"Dec 25, 2005","2,836.55","2,804.30","2,845.55","2,725.70","345.46M","1.13%"
"Dec 18, 2005","2,804.85","2,808.35","2,857.00","2,799.45","407.39M","-0.19%"
"Dec 11, 2005","2,810.15","2,756.40","2,825.65","2,756.40","472.04M","1.95%"
"Dec 04, 2005","2,756.45","2,697.60","2,761.10","2,647.35","332.49M","2.17%"
"Nov 27, 2005","2,697.95","2,683.60","2,730.70","2,641.95","398.11M","1.26%"
"Nov 20, 2005","2,664.30","2,620.10","2,668.90","2,563.10","386.63M","1.69%"
"Nov 13, 2005","2,620.05","2,548.55","2,632.35","2,534.40","278.16M","2.80%"
"Nov 06, 2005","2,548.65","2,419.25","2,551.40","2,411.60","370.27M","5.36%"
"Oct 30, 2005","2,419.05","2,314.85","2,423.80","2,314.20","171.08M","4.45%"
"Oct 23, 2005","2,316.05","2,444.20","2,460.00","2,307.45","466.29M","-5.23%"
"Oct 16, 2005","2,443.75","2,488.40","2,517.70","2,363.55","459.35M","-1.64%"
"Oct 09, 2005","2,484.40","2,577.10","2,595.15","2,478.00","319.95M","-3.48%"
"Oct 02, 2005","2,574.05","2,601.00","2,669.20","2,547.55","428.99M","-1.05%"
"Sep 25, 2005","2,601.40","2,477.85","2,633.90","2,477.85","424.87M","4.99%"
"Sep 18, 2005","2,477.75","2,555.45","2,585.60","2,453.05","437.36M","-2.92%"
"Sep 11, 2005","2,552.35","2,455.85","2,555.10","2,455.85","308.40M","3.95%"
"Sep 04, 2005","2,455.45","2,417.10","2,462.80","2,414.95","191.68M","1.64%"
"Aug 28, 2005","2,415.80","2,359.20","2,422.10","2,312.60","260.05M","2.49%"
"Aug 21, 2005","2,357.05","2,383.45","2,403.45","2,300.45","307.56M","-1.11%"
"Aug 14, 2005","2,383.45","2,361.65","2,426.65","2,356.85","231.53M","0.93%"
"Aug 07, 2005","2,361.55","2,361.95","2,390.45","2,303.10","437.55M","0.01%"
"Jul 31, 2005","2,361.20","2,312.05","2,377.35","2,294.25","449.05M","2.11%"
"Jul 24, 2005","2,312.30","2,266.65","2,332.55","2,266.65","362.54M","2.06%"
"Jul 17, 2005","2,265.60","2,212.95","2,268.55","2,212.95","281.50M","2.40%"
"Jul 10, 2005","2,212.55","2,195.55","2,234.15","2,178.60","322.76M","0.74%"
"Jul 03, 2005","2,196.20","2,212.05","2,238.60","2,171.25","264.93M","-0.71%"
"Jun 26, 2005","2,211.90","2,194.35","2,226.15","2,162.00","361.86M","0.80%"
"Jun 19, 2005","2,194.35","2,130.80","2,204.45","2,124.65","369.02M","3.34%"
"Jun 12, 2005","2,123.40","2,090.70","2,135.10","2,081.70","231.12M","1.57%"
"Jun 05, 2005","2,090.60","2,092.00","2,133.10","2,084.35","231.34M","-0.17%"
"May 29, 2005","2,094.25","2,076.55","2,097.60","2,061.35","262.09M","0.86%"
"May 22, 2005","2,076.40","1,992.10","2,099.35","1,991.70","333.01M","4.22%"
"May 15, 2005","1,992.40","1,991.50","2,024.60","1,964.65","222.52M","0.21%"
"May 08, 2005","1,988.30","1,978.05","2,007.80","1,975.05","224.87M","0.55%"
"May 01, 2005","1,977.50","1,903.10","1,984.40","1,898.15","266.40M","3.94%"
"Apr 24, 2005","1,902.50","1,968.45","1,974.20","1,896.30","313.62M","-3.30%"
"Apr 17, 2005","1,967.35","1,955.50","1,972.95","1,902.80","320.54M","0.56%"
"Apr 10, 2005","1,956.30","2,032.75","2,038.85","1,952.75","183.69M","-3.69%"
"Apr 03, 2005","2,031.20","2,067.65","2,084.90","2,024.80","263.36M","-1.76%"
"Mar 27, 2005","2,067.65","2,015.75","2,071.20","1,971.15","346.46M","2.59%"
"Mar 20, 2005","2,015.40","2,117.95","2,124.80","2,007.35","282.14M","-4.44%"
"Mar 13, 2005","2,109.15","2,153.80","2,164.15","2,077.20","355.43M","-2.08%"
"Mar 06, 2005","2,154.00","2,148.25","2,183.45","2,141.35","378.61M","0.27%"
"Feb 27, 2005","2,148.15","2,061.20","2,152.75","2,047.70","415.61M","4.23%"
"Feb 20, 2005","2,060.90","2,055.15","2,081.85","2,036.60","294.12M","0.26%"
"Feb 13, 2005","2,055.55","2,083.05","2,110.15","2,045.85","343.44M","-1.27%"
"Feb 06, 2005","2,082.05","2,097.45","2,098.00","2,043.60","359.44M","0.20%"
"Jan 30, 2005","2,077.95","2,008.45","2,099.20","2,006.35","520.81M","3.47%"
"Jan 23, 2005","2,008.30","1,925.30","2,014.25","1,894.40","405.84M","4.31%"
"Jan 16, 2005","1,925.30","1,931.75","1,956.95","1,900.05","364.95M","-0.30%"
"Jan 09, 2005","1,931.10","2,016.75","2,025.90","1,900.85","398.08M","-4.19%"
"Jan 02, 2005","2,015.50","2,080.00","2,120.15","1,984.25","423.06M","-3.12%"
"Dec 26, 2004","2,080.50","2,061.60","2,088.45","2,046.25","367.30M","0.86%"
"Dec 19, 2004","2,062.70","2,012.50","2,065.60","2,007.15","357.61M","2.51%"
"Dec 12, 2004","2,012.10","1,970.60","2,039.20","1,964.80","397.30M","2.19%"
"Dec 05, 2004","1,969.00","1,996.30","2,012.25","1,964.50","470.50M","-1.36%"
"Nov 28, 2004","1,996.20","1,899.30","2,011.90","1,894.60","587.16M","5.01%"
"Nov 21, 2004","1,901.05","1,872.55","1,915.80","1,845.10","326.53M","1.53%"
"Nov 14, 2004","1,872.35","1,872.80","1,898.15","1,862.80","320.39M","-0.03%"
"Nov 07, 2004","1,872.95","1,852.45","1,885.05","1,852.45","278.32M","1.11%"
"Oct 31, 2004","1,852.30","1,787.30","1,854.40","1,776.70","390.17M","3.66%"
"Oct 24, 2004","1,786.90","1,780.00","1,808.85","1,750.30","503.50M","0.40%"
"Oct 17, 2004","1,779.75","1,796.05","1,815.20","1,772.40","287.73M","-0.85%"
"Oct 10, 2004","1,795.00","1,817.85","1,829.45","1,773.00","338.94M","-1.38%"
"Oct 03, 2004","1,820.20","1,776.75","1,825.15","1,775.45","481.85M","2.54%"
"Sep 26, 2004","1,775.15","1,722.40","1,778.65","1,695.70","545.07M","3.06%"
"Sep 19, 2004","1,722.50","1,734.05","1,760.80","1,717.20","622.75M","-0.64%"
"Sep 12, 2004","1,733.65","1,668.25","1,736.40","1,668.05","575.77M","3.89%"
"Sep 05, 2004","1,668.75","1,634.60","1,670.95","1,634.45","383.15M","2.12%"
"Aug 29, 2004","1,634.10","1,609.45","1,641.25","1,609.20","390.88M","1.56%"
"Aug 22, 2004","1,609.00","1,590.90","1,617.25","1,573.70","455.92M","1.17%"
"Aug 15, 2004","1,590.35","1,598.20","1,628.45","1,577.25","608.04M","-0.49%"
"Aug 08, 2004","1,598.20","1,633.25","1,658.90","1,591.60","602.55M","-2.16%"
"Aug 01, 2004","1,633.40","1,631.55","1,658.70","1,618.20","613.26M","0.07%"
"Jul 25, 2004","1,632.30","1,602.15","1,638.70","1,584.65","771.70M","1.92%"
"Jul 18, 2004","1,601.60","1,559.20","1,610.85","1,555.55","669.83M","2.75%"
"Jul 11, 2004","1,558.80","1,548.60","1,569.75","1,517.80","551.26M","0.36%"
"Jul 04, 2004","1,553.20","1,537.55","1,586.55","1,472.55","700.85M","1.02%"
"Jun 27, 2004","1,537.50","1,488.60","1,547.65","1,488.60","635.87M","3.29%"
"Jun 20, 2004","1,488.50","1,490.75","1,499.80","1,437.90","558.22M","-0.18%"
"Jun 13, 2004","1,491.20","1,508.15","1,525.20","1,474.65","461.16M","-1.14%"
"Jun 06, 2004","1,508.45","1,521.60","1,561.60","1,504.80","454.19M","-0.83%"
"May 30, 2004","1,521.10","1,507.05","1,566.50","1,456.20","540.77M","0.82%"
"May 23, 2004","1,508.75","1,563.65","1,625.70","1,504.00","531.38M","-3.30%"
"May 16, 2004","1,560.20","1,582.50","1,591.05","1,292.20","653.38M","-1.40%"
"May 09, 2004","1,582.40","1,804.40","1,804.40","1,566.95","635.92M","-12.31%"
"May 02, 2004","1,804.45","1,796.10","1,837.95","1,742.80","440.23M","0.46%"
"Apr 25, 2004","1,796.10","1,890.05","1,893.10","1,788.30","480.34M","-5.09%"
"Apr 18, 2004","1,892.45","1,868.20","1,912.35","1,832.00","555.05M","1.26%"
"Apr 11, 2004","1,868.95","1,860.30","1,885.15","1,819.80","361.59M","0.83%"
"Apr 04, 2004","1,853.55","1,841.10","1,878.80","1,833.95","392.25M","0.68%"
"Mar 28, 2004","1,841.10","1,747.35","1,856.30","1,739.50","492.64M","5.36%"
"Mar 21, 2004","1,747.50","1,726.30","1,755.45","1,669.70","493.41M","1.30%"
"Mar 14, 2004","1,725.10","1,812.45","1,836.00","1,703.55","576.02M","-4.81%"
"Mar 07, 2004","1,812.20","1,868.15","1,898.70","1,775.90","631.32M","-2.97%"
"Feb 29, 2004","1,867.70","1,798.35","1,871.10","1,795.35","476.40M","3.74%"
"Feb 22, 2004","1,800.30","1,853.00","1,867.25","1,760.55","578.18M","-2.83%"
"Feb 15, 2004","1,852.65","1,914.45","1,935.80","1,831.15","619.11M","-3.19%"
"Feb 08, 2004","1,913.60","1,834.90","1,916.20","1,833.05","576.95M","4.36%"
"Feb 01, 2004","1,833.65","1,809.30","1,846.75","1,755.65","566.67M","1.32%"
"Jan 25, 2004","1,809.75","1,847.90","1,918.45","1,804.30","576.68M","-2.05%"
"Jan 18, 2004","1,847.55","1,901.90","1,957.65","1,756.25","695.59M","-2.79%"
"Jan 11, 2004","1,900.65","1,972.00","2,000.30","1,887.10","584.21M","-3.61%"
"Jan 04, 2004","1,971.90","1,946.30","2,014.65","1,888.10","641.66M","1.33%"
"Dec 28, 2003","1,946.05","1,838.05","1,951.70","1,837.65","581.99M","5.93%"
"Dec 21, 2003","1,837.05","1,778.85","1,840.35","1,751.05","429.14M","3.29%"
"Dec 14, 2003","1,778.55","1,699.70","1,783.70","1,699.70","561.72M","4.69%"
"Dec 07, 2003","1,698.90","1,644.85","1,705.95","1,631.85","461.60M","3.23%"
"Nov 30, 2003","1,645.80","1,615.85","1,688.25","1,615.70","529.83M","1.89%"
"Nov 23, 2003","1,615.25","1,541.35","1,618.95","1,536.50","425.20M","4.84%"
"Nov 16, 2003","1,540.70","1,563.10","1,591.25","1,509.15","532.20M","-0.63%"
"Nov 09, 2003","1,550.45","1,603.55","1,617.75","1,544.75","496.61M","-2.61%"
"Nov 02, 2003","1,592.05","1,556.50","1,630.25","1,556.50","821.16M","2.32%"
"Oct 26, 2003","1,555.90","1,522.05","1,559.75","1,471.30","764.76M","3.31%"
"Oct 19, 2003","1,506.05","1,569.70","1,574.10","1,434.75","801.64M","-4.04%"
"Oct 12, 2003","1,569.45","1,523.35","1,574.10","1,503.00","829.91M","3.04%"
"Oct 05, 2003","1,523.10","1,449.45","1,527.25","1,423.75","774.90M","5.09%"
"Sep 28, 2003","1,449.30","1,386.90","1,451.20","1,386.10","516.50M","4.50%"
"Sep 21, 2003","1,386.95","1,319.25","1,389.30","1,290.55","709.81M","4.90%"
"Sep 14, 2003","1,322.15","1,371.75","1,377.45","1,285.25","799.26M","-3.64%"
"Sep 07, 2003","1,372.10","1,398.40","1,430.70","1,367.15","721.45M","-1.88%"
"Aug 31, 2003","1,398.40","1,356.70","1,400.90","1,353.60","730.89M","3.09%"
"Aug 24, 2003","1,356.55","1,311.95","1,365.80","1,245.85","913.39M","3.46%"
"Aug 17, 2003","1,311.15","1,247.90","1,319.45","1,247.90","950.17M","5.08%"
"Aug 10, 2003","1,247.75","1,222.60","1,260.35","1,215.75","579.08M","2.05%"
"Aug 03, 2003","1,222.65","1,196.05","1,224.50","1,164.75","564.45M","2.25%"
"Jul 27, 2003","1,195.75","1,163.25","1,198.80","1,154.80","445.02M","2.84%"
"Jul 20, 2003","1,162.75","1,140.00","1,164.70","1,089.30","423.85M","2.00%"
"Jul 13, 2003","1,140.00","1,161.20","1,175.95","1,130.45","373.13M","-1.86%"
"Jul 06, 2003","1,161.65","1,138.90","1,170.75","1,134.60","327.46M","2.04%"
"Jun 29, 2003","1,138.45","1,125.60","1,150.75","1,125.50","351.63M","1.15%"
"Jun 22, 2003","1,125.55","1,100.60","1,126.80","1,079.10","378.85M","2.30%"
"Jun 15, 2003","1,100.25","1,056.50","1,101.60","1,045.55","357.94M","4.17%"
"Jun 08, 2003","1,056.20","1,046.00","1,059.45","1,033.95","317.21M","0.94%"
"Jun 01, 2003","1,046.40","1,006.85","1,048.85","1,004.70","352.10M","3.93%"
"May 25, 2003","1,006.80","967.85","1,013.85","967.10","342.55M","4.02%"
"May 18, 2003","967.90","973.70","980.75","959.80","299.22M","-0.53%"
"May 11, 2003","973.10","938.50","974.40","934.00","254.57M","3.76%"
"May 04, 2003","937.85","937.45","956.65","935.80","324.21M","-0.05%"
"Apr 27, 2003","938.30","922.85","940.20","920.00","246.81M","1.51%"
"Apr 20, 2003","924.30","941.50","951.40","921.10","355.63M","-1.74%"
"Apr 13, 2003","940.70","951.80","964.20","936.70","159.83M","-0.96%"
"Apr 06, 2003","949.80","1,017.05","1,033.45","935.70","304.95M","-6.60%"
"Mar 30, 2003","1,016.95","1,000.60","1,018.25","973.50","245.66M","1.63%"
"Mar 23, 2003","1,000.60","1,037.15","1,038.55","996.75","221.61M","-2.91%"
"Mar 16, 2003","1,030.55","999.70","1,033.70","982.70","203.95M","3.09%"
"Mar 09, 2003","999.65","1,017.10","1,021.50","994.20","184.12M","-1.72%"
"Mar 02, 2003","1,017.10","1,063.55","1,070.85","1,014.30","223.02M","-4.35%"
"Feb 23, 2003","1,063.40","1,066.20","1,075.50","1,044.90","283.08M","-0.26%"
"Feb 16, 2003","1,066.15","1,036.20","1,071.70","1,036.20","244.00M","2.91%"
"Feb 09, 2003","1,036.00","1,058.20","1,058.75","1,034.10","187.46M","-2.03%"
