"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 23, 2019","5,070.71","5,060.00","5,098.44","5,046.76","-","0.21%"
"Jun 16, 2019","5,060.00","5,058.88","5,063.98","5,019.44","-","0.02%"
"Jun 09, 2019","5,058.88","4,951.13","5,093.94","4,951.13","-","2.18%"
"Jun 02, 2019","4,951.13","4,977.09","5,035.55","4,920.82","-","-0.52%"
"May 26, 2019","4,977.09","4,881.47","4,987.60","4,798.35","-","1.96%"
"May 19, 2019","4,881.47","4,925.58","4,950.66","4,873.76","-","-0.90%"
"May 12, 2019","4,925.58","5,050.57","5,079.86","4,925.58","-","-2.47%"
"May 05, 2019","5,050.57","5,132.32","5,143.43","5,008.49","-","-1.59%"
"Apr 28, 2019","5,132.32","5,191.70","5,197.07","5,132.32","-","-1.14%"
"Apr 21, 2019","5,191.70","5,261.71","5,263.80","5,147.20","-","-1.33%"
"Apr 14, 2019","5,261.71","5,239.57","5,279.13","5,227.70","-","0.42%"
"Apr 07, 2019","5,239.57","5,254.94","5,285.52","5,224.76","-","-0.29%"
"Mar 31, 2019","5,254.94","5,259.41","5,290.31","5,193.33","-","-0.08%"
"Mar 24, 2019","5,259.41","5,209.98","5,259.41","5,154.59","-","0.95%"
"Mar 17, 2019","5,209.98","5,324.12","5,339.83","5,175.93","-","-2.14%"
"Mar 10, 2019","5,324.12","5,274.96","5,345.32","5,273.77","-","0.93%"
"Mar 03, 2019","5,274.96","5,274.66","5,291.91","5,213.37","-","0.01%"
"Feb 24, 2019","5,274.66","5,483.92","5,515.95","5,269.44","-","-3.82%"
"Feb 17, 2019","5,483.92","5,399.83","5,485.09","5,358.52","-","1.56%"
"Feb 10, 2019","5,399.83","5,379.08","5,401.79","5,356.37","-","0.39%"
"Feb 03, 2019","5,379.09","5,452.97","5,481.08","5,360.37","-","-1.35%"
"Jan 27, 2019","5,452.97","5,441.72","5,455.36","5,376.24","-","0.21%"
"Jan 20, 2019","5,441.72","5,479.04","5,484.18","5,344.31","-","-0.68%"
"Jan 13, 2019","5,479.04","5,352.88","5,479.36","5,313.41","-","2.36%"
"Jan 06, 2019","5,352.88","5,189.20","5,358.44","5,181.24","-","3.15%"
"Dec 30, 2018","5,189.20","5,105.43","5,195.45","5,064.41","-","1.64%"
"Dec 23, 2018","5,105.43","5,063.33","5,112.99","5,007.94","-","0.83%"
"Dec 16, 2018","5,063.33","5,164.25","5,166.25","5,010.44","-","-1.95%"
"Dec 09, 2018","5,164.25","5,094.62","5,173.04","5,008.95","-","1.37%"
"Dec 02, 2018","5,094.62","5,111.88","5,185.98","5,065.61","-","-0.34%"
"Nov 25, 2018","5,111.88","5,140.74","5,159.73","5,095.58","-","-0.56%"
"Nov 18, 2018","5,140.74","5,190.98","5,203.41","5,097.16","-","-0.97%"
"Nov 11, 2018","5,190.98","5,180.35","5,199.05","5,122.94","-","0.21%"
"Nov 04, 2018","5,180.35","5,104.33","5,272.36","5,104.33","-","1.49%"
"Oct 28, 2018","5,104.33","5,124.10","5,166.53","4,998.95","-","-0.39%"
"Oct 21, 2018","5,124.10","5,118.74","5,159.55","5,060.11","-","0.10%"
"Oct 14, 2018","5,118.74","5,144.98","5,260.21","5,099.11","-","-0.51%"
"Oct 07, 2018","5,144.98","5,260.00","5,345.39","5,120.28","-","-2.19%"
"Sep 30, 2018","5,260.00","5,283.53","5,366.21","5,253.85","-","-0.45%"
"Sep 23, 2018","5,283.53","5,461.82","5,465.49","5,275.48","-","-3.26%"
"Sep 16, 2018","5,461.82","5,354.45","5,507.58","5,354.45","-","2.01%"
"Sep 09, 2018","5,354.45","5,218.14","5,379.91","5,175.29","-","2.61%"
"Sep 02, 2018","5,218.14","5,270.43","5,276.24","5,137.49","-","-0.99%"
"Aug 26, 2018","5,270.43","5,259.76","5,317.28","5,232.25","-","0.20%"
"Aug 19, 2018","5,259.76","5,256.23","5,289.90","5,233.37","-","0.32%"
"Aug 12, 2018","5,242.77","5,267.25","5,287.75","5,224.29","-","-0.46%"
"Aug 05, 2018","5,267.25","5,405.32","5,406.89","5,222.43","-","-2.55%"
"Jul 29, 2018","5,405.32","5,369.51","5,454.35","5,349.27","-","0.67%"
"Jul 22, 2018","5,369.51","5,430.13","5,483.04","5,358.23","-","-1.12%"
"Jul 15, 2018","5,430.13","5,305.39","5,433.27","5,292.85","-","2.35%"
"Jul 08, 2018","5,305.39","5,284.64","5,333.17","5,264.70","-","0.39%"
"Jul 01, 2018","5,284.64","5,301.25","5,322.62","5,240.34","-","-0.31%"
"Jun 24, 2018","5,301.25","5,375.12","5,377.85","5,245.94","-","-1.37%"
"Jun 17, 2018","5,375.12","5,470.32","5,470.82","5,361.90","-","-1.74%"
"Jun 10, 2018","5,470.32","5,525.37","5,561.01","5,460.78","-","-0.95%"
"Jun 03, 2018","5,523.03","5,471.32","5,566.77","5,449.03","-","0.95%"
"May 27, 2018","5,471.32","5,577.07","5,602.63","5,433.61","-","-1.89%"
"May 20, 2018","5,576.48","5,678.57","5,685.96","5,564.25","-","-1.61%"
"May 13, 2018","5,667.86","5,712.95","5,730.72","5,656.94","-","-0.61%"
"May 06, 2018","5,702.85","5,634.55","5,722.14","5,619.96","-","1.43%"
"Apr 29, 2018","5,622.24","5,691.37","5,730.72","5,616.44","-","-1.20%"
"Apr 22, 2018","5,690.48","5,695.50","5,710.42","5,650.21","-","0.02%"
"Apr 15, 2018","5,689.47","5,630.90","5,711.86","5,608.77","-","1.04%"
"Apr 08, 2018","5,630.90","5,621.73","5,642.62","5,588.98","-","0.86%"
"Apr 01, 2018","5,583.15","5,542.22","5,625.14","5,496.40","-","0.74%"
"Mar 25, 2018","5,542.22","5,490.40","5,547.65","5,441.34","-","0.95%"
"Mar 18, 2018","5,490.24","5,608.32","5,610.40","5,473.76","-","-1.90%"
"Mar 11, 2018","5,596.68","5,637.04","5,663.14","5,575.67","-","-0.72%"
"Mar 04, 2018","5,637.04","5,545.48","5,643.92","5,511.89","-","1.65%"
"Feb 25, 2018","5,545.48","5,742.54","5,746.61","5,484.73","-","-3.43%"
"Feb 18, 2018","5,742.54","5,623.81","5,753.53","5,595.40","-","2.15%"
"Feb 11, 2018","5,621.67","5,549.15","5,654.55","5,494.57","-","1.31%"
"Feb 04, 2018","5,549.15","5,825.99","5,825.99","5,525.77","-","-4.75%"
"Jan 28, 2018","5,825.99","5,845.01","5,894.93","5,805.72","-","-0.51%"
"Jan 21, 2018","5,855.67","5,861.91","5,867.12","5,786.22","-","-0.01%"
"Jan 14, 2018","5,856.27","5,734.00","5,874.76","5,722.33","-","2.14%"
"Jan 07, 2018","5,733.35","5,695.43","5,740.63","5,666.56","-","0.67%"
"Dec 31, 2017","5,695.43","5,565.63","5,703.56","5,558.54","-","2.35%"
"Dec 24, 2017","5,564.60","5,537.76","5,575.24","5,478.55","-","0.49%"
"Dec 17, 2017","5,537.60","5,237.87","5,646.00","5,237.87","-","5.79%"
"Dec 10, 2017","5,234.64","4,890.44","5,283.30","4,888.95","-","7.11%"
"Dec 03, 2017","4,887.16","5,024.42","5,062.67","4,846.84","-","-2.73%"
"Nov 26, 2017","5,024.42","5,040.51","5,087.71","4,968.16","-","-0.32%"
"Nov 19, 2017","5,040.51","5,391.89","5,391.89","5,017.70","-","-6.51%"
"Nov 12, 2017","5,391.75","5,394.70","5,402.47","5,259.91","-","-0.05%"
"Nov 05, 2017","5,394.70","5,485.89","5,544.24","5,386.35","-","-1.66%"
"Oct 29, 2017","5,485.89","5,517.89","5,613.70","5,477.56","-","-0.55%"
"Oct 22, 2017","5,516.45","5,524.46","5,571.79","5,489.77","-","-0.14%"
"Oct 15, 2017","5,523.97","5,460.80","5,530.84","5,453.86","-","1.16%"
"Oct 08, 2017","5,460.47","5,490.27","5,493.13","5,429.57","-","-0.46%"
"Oct 01, 2017","5,485.63","5,346.74","5,491.28","5,341.95","-","2.69%"
"Sep 24, 2017","5,341.93","5,290.64","5,351.46","5,249.94","-","0.98%"
"Sep 17, 2017","5,289.92","5,226.59","5,299.01","5,215.12","-","1.69%"
"Sep 10, 2017","5,202.05","5,103.35","5,214.28","5,098.59","-","2.17%"
"Sep 03, 2017","5,091.81","5,173.46","5,174.50","5,076.85","-","-1.59%"
"Aug 27, 2017","5,173.91","5,179.11","5,194.08","5,132.11","-","-0.04%"
"Aug 20, 2017","5,176.11","5,122.63","5,178.68","5,095.00","-","1.17%"
"Aug 13, 2017","5,116.27","5,034.81","5,128.60","5,029.96","-","1.65%"
"Aug 06, 2017","5,033.32","5,099.66","5,144.42","5,020.26","-","-1.43%"
"Jul 30, 2017","5,106.41","5,080.18","5,107.60","5,041.14","-","0.60%"
"Jul 23, 2017","5,076.07","5,007.97","5,077.02","4,986.99","-","1.32%"
"Jul 16, 2017","5,010.01","5,003.01","5,050.44","4,991.19","-","0.19%"
"Jul 09, 2017","5,000.40","4,856.65","5,006.47","4,856.65","-","3.00%"
"Jul 02, 2017","4,854.98","4,749.57","4,864.81","4,740.88","-","2.27%"
"Jun 25, 2017","4,747.24","4,767.73","4,781.92","4,717.80","-","-0.40%"
"Jun 18, 2017","4,766.20","4,836.47","4,849.13","4,736.29","-","-1.45%"
"Jun 11, 2017","4,836.23","4,845.84","4,889.95","4,822.87","-","-0.21%"
"Jun 04, 2017","4,846.33","4,898.98","4,920.01","4,841.95","-","-1.08%"
"May 28, 2017","4,899.28","4,893.90","4,911.46","4,843.99","-","0.26%"
"May 21, 2017","4,886.44","4,807.83","4,896.00","4,776.06","-","1.93%"
"May 14, 2017","4,793.71","4,854.30","4,895.45","4,769.71","-","-1.20%"
"May 07, 2017","4,851.94","4,851.86","4,855.92","4,798.45","-","0.17%"
"Apr 30, 2017","4,843.77","4,796.69","4,887.85","4,796.49","-","1.01%"
"Apr 23, 2017","4,795.13","4,818.89","4,874.34","4,772.53","-","-0.30%"
"Apr 16, 2017","4,809.47","4,858.51","4,867.08","4,794.28","-","-1.01%"
"Apr 09, 2017","4,858.51","4,888.42","4,904.81","4,844.00","-","-0.61%"
"Apr 02, 2017","4,888.35","4,786.14","4,901.60","4,777.70","-","2.19%"
"Mar 26, 2017","4,783.42","4,757.91","4,877.00","4,725.17","-","0.47%"
"Mar 19, 2017","4,760.87","4,650.85","4,763.86","4,621.12","-","2.33%"
"Mar 12, 2017","4,652.40","4,475.71","4,672.81","4,471.81","-","3.97%"
"Mar 05, 2017","4,474.88","4,427.78","4,492.08","4,412.10","-","1.02%"
"Feb 26, 2017","4,429.79","4,343.79","4,432.80","4,337.43","-","1.98%"
"Feb 19, 2017","4,343.67","4,352.64","4,384.75","4,330.65","-","-0.14%"
"Feb 12, 2017","4,349.97","4,316.30","4,379.66","4,311.72","-","0.88%"
"Feb 05, 2017","4,312.23","4,261.93","4,317.56","4,231.03","-","1.18%"
"Jan 29, 2017","4,261.98","4,275.74","4,277.50","4,190.36","-","-0.32%"
"Jan 22, 2017","4,275.72","4,264.32","4,315.11","4,242.27","-","0.41%"
"Jan 15, 2017","4,258.37","4,236.03","4,272.20","4,218.06","-","0.55%"
"Jan 08, 2017","4,234.91","4,171.71","4,240.03","4,153.06","-","1.53%"
"Jan 01, 2017","4,171.14","4,150.52","4,182.92","4,141.54","-","0.48%"
"Dec 25, 2016","4,151.39","4,043.82","4,155.15","4,028.61","-","2.70%"
"Dec 18, 2016","4,042.24","4,210.92","4,243.35","4,037.43","-","-4.04%"
"Dec 11, 2016","4,212.37","4,271.21","4,276.45","4,200.33","-","-1.31%"
"Dec 04, 2016","4,268.43","4,205.28","4,275.60","4,193.82","-","1.56%"
"Nov 27, 2016","4,202.98","4,211.56","4,224.38","4,168.04","-","-0.18%"
"Nov 20, 2016","4,210.75","4,185.78","4,271.45","4,174.94","-","0.60%"
"Nov 13, 2016","4,185.78","4,150.39","4,195.29","4,101.19","-","0.85%"
"Nov 06, 2016","4,150.39","4,214.95","4,326.08","4,137.98","-","-1.49%"
"Oct 30, 2016","4,213.17","4,290.43","4,290.85","4,208.00","-","-1.79%"
"Oct 23, 2016","4,289.78","4,260.32","4,321.02","4,260.32","-","0.73%"
"Oct 16, 2016","4,258.90","4,140.68","4,265.11","4,132.98","-","2.84%"
"Oct 09, 2016","4,141.16","4,076.58","4,144.85","4,065.95","-","1.61%"
"Oct 02, 2016","4,075.68","4,015.26","4,091.18","4,014.05","-","1.51%"
"Sep 25, 2016","4,015.25","4,095.12","4,102.43","4,006.69","-","-1.92%"
"Sep 18, 2016","4,094.00","4,048.29","4,107.87","4,041.79","-","1.13%"
"Sep 11, 2016","4,048.29","4,092.71","4,092.71","4,032.47","-","-1.09%"
"Sep 04, 2016","4,092.76","4,146.04","4,150.33","4,087.98","-","-1.14%"
"Aug 28, 2016","4,140.15","4,147.60","4,171.28","4,109.66","-","-0.06%"
"Aug 21, 2016","4,142.51","4,144.55","4,183.35","4,123.84","-","-0.12%"
"Aug 14, 2016","4,147.42","4,160.34","4,175.21","4,121.66","-","-0.31%"
"Aug 07, 2016","4,160.28","4,121.06","4,167.79","4,120.92","-","0.96%"
"Jul 31, 2016","4,120.89","4,117.47","4,130.56","4,081.01","-","0.08%"
"Jul 24, 2016","4,117.47","4,145.15","4,161.42","4,108.58","-","-0.64%"
"Jul 17, 2016","4,143.81","4,103.02","4,152.66","4,097.19","-","1.10%"
"Jul 10, 2016","4,098.61","4,021.12","4,102.95","4,012.34","-","1.83%"
"Jul 03, 2016","4,024.96","4,029.91","4,044.02","3,992.42","-","-0.11%"
"Jun 26, 2016","4,029.51","3,966.31","4,034.13","3,927.82","-","1.62%"
"Jun 19, 2016","3,965.17","3,975.16","4,024.44","3,929.12","-","-0.29%"
"Jun 12, 2016","3,976.86","3,955.02","3,989.70","3,847.19","-","0.57%"
"Jun 05, 2016","3,954.49","3,955.87","4,036.96","3,953.58","-","-0.03%"
"May 29, 2016","3,955.87","3,947.47","3,962.81","3,915.57","-","0.22%"
"May 22, 2016","3,947.18","3,942.35","3,973.16","3,938.49","-","0.18%"
"May 15, 2016","3,940.07","4,007.48","4,027.32","3,926.94","-","-1.57%"
"May 08, 2016","4,002.72","4,009.42","4,023.86","3,968.55","-","-0.01%"
"May 01, 2016","4,003.02","4,008.84","4,025.35","3,969.11","-","0.02%"
"Apr 24, 2016","4,002.07","3,972.74","4,030.95","3,938.40","-","0.75%"
"Apr 17, 2016","3,972.10","3,964.97","4,084.61","3,951.05","-","0.25%"
"Apr 10, 2016","3,962.06","3,926.98","3,976.33","3,916.26","-","0.90%"
"Apr 03, 2016","3,926.83","3,947.44","3,954.96","3,866.42","-","-0.52%"
"Mar 27, 2016","3,947.34","3,886.44","3,958.76","3,880.79","-","1.60%"
"Mar 20, 2016","3,885.12","3,970.18","3,978.10","3,872.70","-","-1.96%"
"Mar 13, 2016","3,962.90","3,833.00","3,978.96","3,832.20","-","3.21%"
"Mar 06, 2016","3,839.83","3,845.11","3,857.36","3,783.60","-","0.04%"
"Feb 28, 2016","3,838.39","3,711.75","3,854.03","3,703.36","-","3.41%"
"Feb 21, 2016","3,711.75","3,757.11","3,774.02","3,666.91","-","-1.16%"
"Feb 14, 2016","3,755.26","3,666.96","3,773.03","3,666.96","-","2.39%"
"Feb 07, 2016","3,667.47","3,656.44","3,683.18","3,621.61","-","0.30%"
"Jan 31, 2016","3,656.44","3,702.71","3,714.86","3,573.13","-","-1.34%"
"Jan 24, 2016","3,705.92","3,535.17","3,713.75","3,510.01","-","4.94%"
"Jan 17, 2016","3,531.56","3,486.62","3,534.60","3,418.77","-","1.30%"
"Jan 10, 2016","3,486.34","3,555.22","3,572.50","3,480.67","-","-2.05%"
"Jan 03, 2016","3,559.16","3,678.32","3,687.27","3,549.19","-","-3.29%"
"Dec 27, 2015","3,680.21","3,655.49","3,697.83","3,645.47","-","0.68%"
"Dec 20, 2015","3,655.26","3,627.39","3,663.01","3,594.78","-","0.79%"
"Dec 13, 2015","3,626.47","3,536.86","3,672.75","3,490.34","-","2.64%"
"Dec 06, 2015","3,533.07","3,613.95","3,627.20","3,522.59","-","-2.21%"
"Nov 29, 2015","3,612.82","3,719.29","3,737.51","3,593.74","-","-2.86%"
"Nov 22, 2015","3,719.01","3,844.81","3,863.12","3,718.64","-","-3.27%"
"Nov 15, 2015","3,844.66","3,782.82","3,851.01","3,729.35","-","1.73%"
"Nov 08, 2015","3,779.32","3,849.69","3,865.80","3,760.79","-","-1.83%"
"Nov 01, 2015","3,849.62","3,827.99","3,902.74","3,819.80","-","0.57%"
"Oct 25, 2015","3,827.99","3,897.14","3,943.60","3,813.96","-","-1.75%"
"Oct 18, 2015","3,896.03","3,796.25","3,899.85","3,789.67","-","2.62%"
"Oct 11, 2015","3,796.71","3,832.21","3,839.61","3,790.81","-","-0.94%"
"Oct 04, 2015","3,832.55","3,694.47","3,840.69","3,693.91","-","3.82%"
"Sep 27, 2015","3,691.69","3,715.11","3,715.11","3,647.96","-","-0.66%"
"Sep 20, 2015","3,716.38","3,793.41","3,820.05","3,682.77","-","-2.12%"
"Sep 13, 2015","3,796.69","3,748.59","3,821.51","3,726.01","-","1.28%"
"Sep 06, 2015","3,748.68","3,774.14","3,798.35","3,694.53","-","-0.68%"
"Aug 30, 2015","3,774.27","3,798.57","3,850.75","3,755.96","-","-0.65%"
"Aug 23, 2015","3,798.99","3,709.86","3,808.38","3,541.79","-","2.15%"
"Aug 16, 2015","3,718.90","3,800.39","3,805.97","3,710.32","-","-2.12%"
"Aug 09, 2015","3,799.30","3,862.43","3,874.65","3,787.47","-","-1.65%"
"Aug 02, 2015","3,862.89","3,867.44","3,893.61","3,823.27","-","-0.19%"
"Jul 26, 2015","3,870.35","3,837.50","3,872.30","3,779.49","-","0.78%"
"Jul 19, 2015","3,840.26","3,902.50","3,926.97","3,837.16","-","-1.54%"
"Jul 12, 2015","3,900.26","3,884.09","3,925.78","3,876.62","-","0.48%"
"Jul 05, 2015","3,881.73","3,835.11","3,886.97","3,752.00","-","1.01%"
"Jun 28, 2015","3,842.93","3,874.51","3,910.73","3,823.20","-","-0.99%"
"Jun 21, 2015","3,881.39","3,885.35","3,953.98","3,851.34","-","-0.30%"
"Jun 14, 2015","3,893.14","3,958.28","3,964.47","3,874.06","-","-1.62%"
"Jun 07, 2015","3,957.42","3,967.67","3,979.19","3,902.81","-","-0.24%"
"May 31, 2015","3,967.03","4,038.52","4,042.93","3,940.40","-","-1.94%"
"May 24, 2015","4,045.62","4,066.50","4,070.37","4,012.05","-","-0.40%"
"May 17, 2015","4,061.82","4,117.36","4,122.64","4,047.44","-","-1.21%"
"May 10, 2015","4,111.66","4,113.28","4,148.23","4,074.45","-","0.14%"
"May 03, 2015","4,105.91","4,044.97","4,130.78","4,044.85","-","1.54%"
"Apr 26, 2015","4,043.45","4,075.16","4,133.67","4,030.92","-","-0.80%"
"Apr 19, 2015","4,075.92","4,019.21","4,079.57","4,018.38","-","1.44%"
"Apr 12, 2015","4,018.06","4,035.72","4,073.57","4,009.87","-","-0.44%"
"Apr 05, 2015","4,035.72","3,965.71","4,040.03","3,949.09","-","1.77%"
"Mar 29, 2015","3,965.71","3,884.33","3,972.23","3,883.69","-","2.10%"
"Mar 22, 2015","3,884.33","3,893.37","3,906.02","3,863.19","-","-0.02%"
"Mar 15, 2015","3,885.25","3,826.46","3,892.27","3,826.46","-","1.54%"
"Mar 08, 2015","3,826.46","3,933.54","3,934.72","3,824.99","-","-2.72%"
"Mar 01, 2015","3,933.54","3,983.72","3,991.51","3,930.41","-","-1.26%"
"Feb 22, 2015","3,983.72","3,994.14","4,037.87","3,970.81","-","-0.26%"
"Feb 15, 2015","3,994.14","3,983.27","4,003.15","3,974.54","-","0.27%"
"Feb 08, 2015","3,983.27","3,951.17","3,993.12","3,900.30","-","0.81%"
"Feb 01, 2015","3,951.17","3,836.33","3,963.02","3,832.45","-","2.98%"
"Jan 25, 2015","3,836.73","3,862.85","3,867.22","3,808.71","-","-0.60%"
"Jan 18, 2015","3,859.89","3,729.91","3,900.74","3,726.03","-","3.48%"
"Jan 11, 2015","3,729.91","3,784.65","3,814.64","3,725.67","-","-1.40%"
"Jan 04, 2015","3,783.06","3,852.11","3,859.12","3,774.70","-","-1.77%"
"Dec 28, 2014","3,851.23","3,818.48","3,865.91","3,818.48","-","0.86%"
"Dec 21, 2014","3,818.48","3,810.23","3,833.22","3,789.26","-","0.22%"
"Dec 14, 2014","3,810.23","3,802.56","3,845.00","3,717.22","-","0.20%"
"Dec 07, 2014","3,802.56","3,970.21","3,970.21","3,802.36","-","-4.17%"
"Nov 30, 2014","3,968.12","3,991.78","3,994.64","3,939.46","-","-0.59%"
"Nov 23, 2014","3,991.78","3,988.19","4,002.62","3,960.85","-","0.09%"
"Nov 16, 2014","3,988.04","3,919.85","4,005.78","3,916.55","-","1.74%"
"Nov 09, 2014","3,919.85","3,888.07","3,939.76","3,875.23","-","0.82%"
"Nov 02, 2014","3,888.07","3,851.10","3,917.32","3,847.13","-","0.96%"
"Oct 26, 2014","3,850.97","3,822.55","3,859.03","3,784.18","-","0.74%"
"Oct 19, 2014","3,822.55","3,761.74","3,833.30","3,751.73","-","1.64%"
"Oct 12, 2014","3,760.74","3,832.42","3,871.82","3,753.98","-","-1.86%"
"Oct 05, 2014","3,831.91","3,923.36","3,954.32","3,827.90","-","-2.35%"
"Sep 28, 2014","3,924.31","3,967.02","3,967.54","3,838.87","-","-1.12%"
"Sep 21, 2014","3,968.61","4,025.86","4,032.42","3,956.97","-","-1.49%"
"Sep 14, 2014","4,028.55","3,992.84","4,031.72","3,965.98","-","0.94%"
"Sep 07, 2014","3,990.97","4,072.62","4,072.81","3,987.67","-","-1.97%"
"Aug 31, 2014","4,071.26","3,997.15","4,120.17","3,987.48","-","1.87%"
"Aug 24, 2014","3,996.63","3,950.01","3,999.26","3,941.82","-","1.18%"
"Aug 17, 2014","3,950.01","3,955.38","3,984.23","3,939.57","-","-0.14%"
"Aug 10, 2014","3,955.38","3,894.46","3,957.31","3,892.73","-","1.56%"
"Aug 03, 2014","3,894.46","3,904.93","3,945.75","3,880.92","-","-0.27%"
"Jul 27, 2014","3,904.93","3,918.79","3,933.18","3,858.78","-","-0.35%"
"Jul 20, 2014","3,918.79","3,945.89","3,950.45","3,909.79","-","-0.67%"
"Jul 13, 2014","3,945.35","3,978.32","3,985.85","3,938.58","-","-0.73%"
"Jul 06, 2014","3,974.45","3,887.55","3,978.12","3,871.00","-","2.24%"
"Jun 29, 2014","3,887.55","3,874.47","3,897.70","3,866.28","-","0.34%"
"Jun 22, 2014","3,874.47","3,870.61","3,903.88","3,861.42","-","0.11%"
"Jun 15, 2014","3,870.20","3,863.13","3,896.07","3,823.59","-","0.18%"
"Jun 08, 2014","3,863.13","3,936.37","3,942.07","3,856.83","-","-1.86%"
"Jun 01, 2014","3,936.37","3,903.81","3,945.18","3,883.44","-","0.83%"
"May 25, 2014","3,903.81","3,961.79","3,971.47","3,893.85","-","-1.42%"
"May 18, 2014","3,960.06","3,970.81","3,971.90","3,867.45","-","-0.23%"
"May 11, 2014","3,969.38","3,920.66","3,972.55","3,901.42","-","1.67%"
"May 04, 2014","3,904.06","3,938.90","3,938.90","3,877.72","-","-0.66%"
"Apr 27, 2014","3,929.85","3,823.65","3,932.05","3,806.49","-","2.78%"
"Apr 20, 2014","3,823.65","3,898.18","3,903.98","3,820.33","-","-1.85%"
"Apr 13, 2014","3,895.63","3,857.32","3,918.91","3,854.01","-","0.71%"
"Apr 06, 2014","3,868.35","3,768.08","3,874.76","3,757.82","-","2.71%"
"Mar 30, 2014","3,766.41","3,761.88","3,826.52","3,749.53","-","0.18%"
"Mar 23, 2014","3,759.79","3,638.56","3,766.33","3,628.50","-","3.48%"
"Mar 16, 2014","3,633.20","3,611.78","3,681.54","3,611.78","-","0.60%"
"Mar 09, 2014","3,611.65","3,702.06","3,704.57","3,607.26","-","-2.33%"
"Mar 02, 2014","3,697.79","3,720.03","3,740.71","3,658.85","-","-0.57%"
"Feb 23, 2014","3,718.88","3,626.25","3,722.86","3,616.62","-","2.54%"
"Feb 16, 2014","3,626.69","3,666.48","3,684.32","3,615.18","-","-1.09%"
"Feb 09, 2014","3,666.48","3,485.78","3,672.61","3,479.33","-","5.20%"
"Feb 02, 2014","3,485.41","3,442.67","3,490.60","3,383.64","-","1.34%"
"Jan 26, 2014","3,439.41","3,596.63","3,605.50","3,369.63","-","-4.41%"
"Jan 19, 2014","3,597.98","3,704.88","3,709.06","3,590.65","-","-2.87%"
"Jan 12, 2014","3,704.44","3,620.11","3,709.28","3,611.60","-","2.32%"
"Jan 05, 2014","3,620.46","3,699.46","3,702.08","3,610.59","-","-2.11%"
"Dec 29, 2013","3,698.60","3,698.07","3,728.87","3,663.00","-","0.05%"
"Dec 22, 2013","3,696.75","3,706.28","3,709.12","3,646.05","-","-0.24%"
"Dec 15, 2013","3,705.76","3,655.27","3,717.43","3,642.44","-","1.32%"
"Dec 08, 2013","3,657.60","3,715.51","3,717.15","3,653.76","-","-1.33%"
"Dec 01, 2013","3,706.94","3,783.35","3,783.79","3,699.39","-","-2.17%"
"Nov 24, 2013","3,789.06","3,735.54","3,798.07","3,667.32","-","1.43%"
"Nov 17, 2013","3,735.54","3,799.86","3,847.05","3,711.13","-","-1.68%"
"Nov 10, 2013","3,799.45","3,840.17","3,844.70","3,717.61","-","-0.99%"
"Nov 03, 2013","3,837.62","3,915.85","3,941.42","3,835.58","-","-1.91%"
"Oct 27, 2013","3,912.44","3,879.11","3,913.37","3,853.01","-","0.86%"
"Oct 20, 2013","3,879.11","3,849.75","3,940.55","3,847.96","-","0.79%"
"Oct 13, 2013","3,848.61","3,837.16","3,868.27","3,817.16","-","0.30%"
"Oct 06, 2013","3,837.16","3,839.24","3,839.43","3,774.72","-","-0.05%"
"Sep 29, 2013","3,839.24","3,872.91","3,872.91","3,808.46","-","-0.87%"
"Sep 22, 2013","3,872.91","3,820.84","4,414.61","3,820.84","-","1.36%"
"Sep 15, 2013","3,820.84","3,791.66","3,849.03","3,513.99","-","0.77%"
"Sep 08, 2013","3,791.66","3,799.28","3,946.90","3,625.95","-","-0.20%"
"Sep 01, 2013","3,799.28","3,628.73","3,803.83","3,611.91","-","4.70%"
"Aug 25, 2013","3,628.73","3,660.90","3,684.36","3,531.18","-","-0.86%"
"Aug 18, 2013","3,660.17","3,730.40","3,731.56","3,611.84","-","-1.88%"
"Aug 11, 2013","3,730.40","3,779.02","3,800.14","3,728.17","-","-1.29%"
"Aug 04, 2013","3,779.02","3,820.54","3,822.67","3,659.54","-","-1.09%"
"Jul 28, 2013","3,820.54","3,809.52","3,855.89","3,708.66","-","0.29%"
"Jul 21, 2013","3,809.52","3,852.57","3,884.23","3,807.51","-","-1.12%"
"Jul 14, 2013","3,852.57","3,740.30","3,924.35","3,734.97","-","3.00%"
"Jul 07, 2013","3,740.30","3,831.92","3,843.15","3,709.99","-","-2.39%"
"Jun 30, 2013","3,831.92","4,029.67","4,038.35","3,826.09","-","-4.91%"
"Jun 23, 2013","4,029.67","3,821.74","4,033.13","3,723.89","-","5.44%"
"Jun 16, 2013","3,821.74","3,990.21","4,008.41","3,805.18","-","-4.22%"
"Jun 09, 2013","3,990.21","4,119.25","4,132.40","3,914.10","-","-3.13%"
"Jun 02, 2013","4,119.25","4,191.26","4,210.42","4,111.58","-","-1.72%"
"May 26, 2013","4,191.26","4,197.29","4,207.04","4,122.94","-","-0.14%"
"May 19, 2013","4,197.29","4,258.98","4,274.00","4,195.19","-","-1.45%"
"May 12, 2013","4,258.98","4,319.96","4,327.77","4,243.62","-","-1.41%"
"May 05, 2013","4,319.96","4,341.61","4,367.02","4,317.37","-","-0.50%"
"Apr 28, 2013","4,341.61","4,281.44","4,341.61","4,251.80","-","1.41%"
