"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 08, 2009","548.21","544.91","550.78","520.00","242.65K","-1.20%"
"Nov 01, 2009","554.88","565.85","569.71","533.23","308.07K","-5.49%"
"Oct 25, 2009","587.12","615.58","623.71","575.73","407.53K","-4.64%"
"Oct 18, 2009","615.68","609.03","633.21","605.80","510.64K","1.01%"
"Oct 11, 2009","609.54","588.68","626.11","587.11","478.35K","4.73%"
"Oct 04, 2009","581.99","553.21","582.52","543.20","264.26K","5.87%"
"Sep 27, 2009","549.73","585.83","590.91","544.32","378.36K","-5.68%"
"Sep 20, 2009","582.84","578.32","594.32","572.16","386.74K","2.07%"
"Sep 13, 2009","571.01","551.70","571.01","551.70","348.58K","4.20%"
"Sep 06, 2009","547.99","528.16","549.62","513.49","282.97K","3.69%"
"Aug 30, 2009","528.49","541.89","549.59","528.49","295.09K","-1.50%"
"Aug 23, 2009","536.53","522.15","536.53","522.15","291.56K","3.34%"
"Aug 16, 2009","519.17","505.49","530.45","495.46","286.86K","2.40%"
"Aug 09, 2009","506.99","485.92","509.27","483.68","292.05K","5.48%"
"Aug 02, 2009","480.65","466.82","490.99","465.36","226.47K","2.98%"
"Jul 26, 2009","466.76","462.25","472.58","444.95","229.97K","2.65%"
"Jul 19, 2009","454.71","415.29","454.71","411.39","130.14K","6.07%"
"Jul 12, 2009","428.67","435.83","440.43","415.81","142.11K","-2.32%"
"Jul 05, 2009","438.83","442.40","455.40","437.33","175.74K","0.78%"
"Jun 28, 2009","435.44","461.99","465.99","422.35","186.03K","-5.62%"
"Jun 21, 2009","461.37","458.36","471.37","437.44","218.09K","-2.91%"
"Jun 14, 2009","475.22","506.00","506.00","455.78","298.18K","-6.74%"
"Jun 07, 2009","509.59","488.98","525.22","488.98","343.29K","6.45%"
"May 31, 2009","478.72","418.75","479.16","418.44","260.57K","16.30%"
"May 24, 2009","411.64","409.45","431.39","409.00","265.51K","1.75%"
"May 17, 2009","404.58","390.36","416.90","390.36","300.47K","3.70%"
"May 10, 2009","390.16","371.33","390.16","368.06","247.45K","6.54%"
"May 03, 2009","366.22","336.31","370.68","336.31","212.17K","13.86%"
"Apr 26, 2009","321.63","315.61","321.63","310.44","69.49K","3.79%"
"Apr 19, 2009","309.90","319.21","324.89","304.49","157.33K","-7.25%"
"Apr 12, 2009","334.14","334.43","347.81","329.29","257.55K","2.80%"
"Apr 05, 2009","325.05","313.72","328.45","309.82","170.59K","4.76%"
"Mar 29, 2009","310.28","281.60","310.28","276.59","143.18K","7.96%"
"Mar 22, 2009","287.41","264.86","292.85","260.16","133.06K","7.80%"
"Mar 15, 2009","266.62","252.68","276.81","252.45","112.62K","6.04%"
"Mar 08, 2009","251.44","246.99","258.42","246.52","73.71K","2.34%"
"Mar 01, 2009","245.70","244.23","249.69","240.96","43.51K","-0.02%"
"Feb 22, 2009","245.74","247.04","247.64","234.66","57.86K","-2.70%"
"Feb 15, 2009","252.57","274.86","274.91","250.54","45.95K","-7.99%"
"Feb 08, 2009","274.51","285.55","287.83","274.21","34.30K","-2.53%"
"Feb 01, 2009","281.63","301.12","301.30","277.06","34.30K","-7.12%"
"Jan 18, 2009","303.21","305.89","306.38","300.02","24.55K","-0.95%"
"Jan 11, 2009","306.12","311.24","312.65","304.01","37.82K","-2.32%"
"Jan 04, 2009","313.40","308.77","322.59","308.25","59.06K","0.02%"
"Dec 28, 2008","313.34","306.45","318.82","306.45","45.37K","2.92%"
"Dec 21, 2008","304.46","314.36","314.76","298.66","68.04K","-0.91%"
"Dec 14, 2008","307.26","308.02","309.93","293.09","66.13K","2.58%"
"Dec 07, 2008","299.54","291.83","299.54","284.06","53.88K","-0.05%"
"Nov 30, 2008","299.68","313.33","317.37","298.80","50.03K","-4.78%"
"Nov 23, 2008","314.74","322.79","322.79","303.54","62.86K","-1.32%"
"Nov 16, 2008","318.96","346.89","348.93","315.23","66.22K","-9.40%"
"Nov 09, 2008","352.07","368.38","372.27","334.51","78.24K","-3.80%"
"Nov 02, 2008","365.97","347.73","388.27","343.74","101.34K","5.45%"
"Oct 26, 2008","347.05","329.43","347.05","313.63","88.38K","0.56%"
"Oct 19, 2008","345.11","377.20","379.94","345.11","69.82K","-9.78%"
"Oct 12, 2008","382.51","377.77","399.86","371.40","79.53K","0.91%"
"Oct 05, 2008","379.06","436.70","437.37","378.66","80.61K","-16.16%"
"Sep 28, 2008","452.14","476.72","487.24","448.03","71.47K","-6.55%"
"Sep 21, 2008","483.81","459.64","490.26","452.76","108.77K","10.19%"
"Sep 14, 2008","439.06","470.38","493.16","416.88","102.63K","-7.76%"
"Sep 07, 2008","476.00","527.84","542.96","475.14","127.58K","-12.93%"
"Aug 31, 2008","546.66","552.60","559.34","546.66","71.87K","1.40%"
"Aug 24, 2008","539.10","544.75","575.71","531.37","146.83K","2.30%"
"Aug 17, 2008","526.98","504.14","536.61","497.75","134.30K","7.78%"
"Aug 10, 2008","488.94","454.87","489.18","454.04","91.96K","10.05%"
"Aug 03, 2008","444.28","439.49","446.87","428.63","72.33K","-0.63%"
"Jul 27, 2008","447.11","426.23","451.36","425.94","79.99K","4.11%"
"Jul 20, 2008","429.46","472.95","473.45","427.40","53.93K","-11.09%"
"Jul 13, 2008","483.05","466.31","493.17","465.39","104.47K","5.78%"
"Jul 06, 2008","456.64","448.49","456.64","426.49","88.29K","3.86%"
"Jun 29, 2008","439.68","395.27","441.50","394.97","56.81K","11.99%"
"Jun 22, 2008","392.61","367.08","392.78","367.00","53.18K","7.26%"
"Jun 15, 2008","366.02","376.23","389.01","364.32","66.53K","-1.79%"
"Jun 08, 2008","372.68","380.23","380.23","367.46","39.32K","-3.01%"
"Jun 01, 2008","384.24","408.20","408.20","384.05","32.84K","-7.21%"
"May 25, 2008","414.10","422.48","422.48","413.77","9.88K","-3.26%"
"May 18, 2008","428.05","453.93","455.67","427.53","31.24K","-6.95%"
"May 11, 2008","460.04","492.95","493.27","459.37","17.84K","-8.05%"
"May 04, 2008","500.33","523.29","523.75","499.42","29.33K","-4.22%"
"Apr 27, 2008","522.36","514.79","524.07","514.44","19.93K","1.26%"
"Apr 20, 2008","515.88","534.62","534.92","513.93","35.36K","-3.99%"
"Apr 13, 2008","537.31","530.90","540.08","523.45","31.37K","-0.32%"
"Apr 06, 2008","539.01","541.42","552.42","536.97","64.79K","1.13%"
"Mar 30, 2008","533.00","516.59","533.00","516.58","22.10K","3.96%"
"Mar 23, 2008","512.70","524.72","525.24","494.40","50.82K","-6.04%"
"Mar 16, 2008","545.68","623.23","624.31","545.68","85.27K","-15.24%"
"Mar 09, 2008","643.80","667.63","669.24","632.08","90.45K","0.57%"
"Mar 02, 2008","640.14","646.08","646.31","580.40","84.42K","-3.49%"
"Feb 24, 2008","663.30","706.00","715.25","661.75","72.27K","-3.46%"
"Feb 17, 2008","687.10","784.80","786.45","677.79","78.34K","-15.80%"
"Feb 10, 2008","816.03","857.02","857.02","813.89","29.55K","-5.07%"
"Jan 27, 2008","859.62","781.92","859.62","775.90","64.17K","10.77%"
"Jan 20, 2008","776.04","839.31","839.37","762.99","54.53K","-8.38%"
"Jan 13, 2008","847.05","859.29","861.78","807.72","54.48K","-1.59%"
"Jan 06, 2008","860.77","899.53","899.53","849.69","47.40K","-4.69%"
"Dec 30, 2007","903.09","925.66","926.01","903.09","23.49K","-2.58%"
"Dec 23, 2007","927.02","933.66","933.66","917.31","37.32K","-0.86%"
"Dec 16, 2007","935.07","918.61","949.15","911.15","43.55K","1.41%"
"Dec 09, 2007","922.09","966.72","966.72","922.09","43.70K","-5.39%"
"Dec 02, 2007","974.63","977.86","990.51","970.15","45.42K","0.23%"
"Nov 25, 2007","972.35","982.18","998.72","972.35","51.35K","-0.37%"
"Nov 18, 2007","975.92","996.48","998.75","963.56","45.36K","-2.23%"
"Nov 11, 2007","998.22","1,012.50","1,012.50","973.59","73.77K","-1.97%"
"Nov 04, 2007","1,018.29","1,045.31","1,047.65","1,011.09","69.46K","-4.53%"
"Oct 28, 2007","1,066.63","1,074.87","1,075.92","1,064.20","67.99K","-2.37%"
"Oct 21, 2007","1,092.48","1,091.76","1,103.09","1,075.29","66.23K","-0.42%"
"Oct 14, 2007","1,097.07","1,104.42","1,106.72","1,078.21","70.20K","-0.68%"
"Oct 07, 2007","1,104.61","1,084.58","1,110.78","1,084.58","72.32K","2.12%"
"Sep 30, 2007","1,081.63","1,072.72","1,107.80","1,072.72","87.60K","3.32%"
"Sep 23, 2007","1,046.86","967.89","1,046.86","967.89","72.24K","9.20%"
"Sep 16, 2007","958.67","932.38","965.20","932.38","50.57K","3.03%"
"Sep 09, 2007","930.46","933.02","933.02","920.48","43.17K","-0.39%"
"Sep 02, 2007","934.13","919.87","938.76","919.87","31.32K","2.84%"
"Aug 26, 2007","908.37","911.01","911.01","894.67","33.98K","0.32%"
"Aug 19, 2007","905.48","875.87","905.48","875.87","38.61K","1.98%"
"Aug 12, 2007","887.93","916.00","923.15","886.92","24.72K","-5.10%"
"Aug 05, 2007","935.68","892.41","942.33","883.90","29.45K","4.79%"
"Jul 29, 2007","892.88","928.69","928.69","892.88","29.16K","-5.05%"
"Jul 22, 2007","940.36","981.11","983.53","939.94","31.32K","-4.17%"
"Jul 15, 2007","981.31","1,005.16","1,005.16","980.35","28.47K","-3.39%"
"Jul 08, 2007","1,015.73","1,004.39","1,032.71","1,004.39","30.94K","0.51%"
"Jul 01, 2007","1,010.53","1,015.71","1,015.71","975.40","36.29K","-1.38%"
"Jun 24, 2007","1,024.68","1,047.97","1,064.15","1,020.64","40.72K","-0.87%"
"Jun 17, 2007","1,033.69","1,046.42","1,050.88","1,031.26","38.93K","-1.38%"
"Jun 10, 2007","1,048.19","1,042.09","1,050.63","1,033.71","40.47K","-0.87%"
"Jun 03, 2007","1,057.36","1,074.18","1,074.18","1,038.90","44.11K","-1.86%"
"May 27, 2007","1,077.36","1,113.24","1,113.24","1,075.55","31.23K","-1.12%"
"May 20, 2007","1,089.60","1,077.62","1,127.75","1,073.52","48.13K","2.16%"
"May 13, 2007","1,066.56","1,061.89","1,069.15","1,039.27","41.62K","2.59%"
"May 06, 2007","1,039.63","969.48","1,039.63","969.48","41.64K","9.76%"
"Apr 29, 2007","947.19","933.30","947.19","933.30","17.57K","2.52%"
"Apr 22, 2007","923.89","940.58","940.58","903.94","20.13K","-4.64%"
"Apr 15, 2007","968.88","998.14","1,015.10","965.72","30.58K","-4.35%"
"Apr 08, 2007","1,012.98","1,041.29","1,044.90","1,012.98","27.73K","-2.03%"
"Apr 01, 2007","1,033.92","1,059.18","1,061.75","1,027.43","40.27K","-3.49%"
"Mar 25, 2007","1,071.33","1,085.46","1,091.23","999.35","48.86K","-1.76%"
"Mar 18, 2007","1,090.56","1,152.06","1,152.06","1,090.56","61.98K","-1.73%"
"Mar 11, 2007","1,109.76","1,179.32","1,179.32","1,065.52","74.71K","-3.97%"
"Mar 04, 2007","1,155.68","1,165.05","1,168.67","1,132.23","55.72K","0.70%"
"Feb 25, 2007","1,147.66","1,121.18","1,174.10","1,121.18","65.83K","5.95%"
"Feb 11, 2007","1,083.25","1,041.43","1,083.25","1,041.43","39.40K","5.08%"
"Feb 04, 2007","1,030.90","1,091.02","1,095.75","1,010.38","56.00K","-4.06%"
"Jan 28, 2007","1,074.55","976.51","1,074.55","976.51","54.54K","10.24%"
"Jan 21, 2007","974.76","1,044.26","1,049.82","966.60","64.13K","-4.72%"
"Jan 14, 2007","1,023.05","941.73","1,024.00","941.73","60.01K","11.83%"
"Jan 07, 2007","914.79","840.22","914.79","825.11","56.55K","12.04%"
"Dec 31, 2006","816.51","751.04","818.04","741.27","34.15K","8.61%"
"Dec 24, 2006","751.77","717.68","762.33","717.68","44.49K","1.02%"
"Dec 17, 2006","744.15","790.18","815.98","744.15","52.65K","-4.05%"
"Dec 10, 2006","775.56","721.60","775.56","716.64","54.09K","11.41%"
"Dec 03, 2006","696.12","638.89","696.12","638.89","31.08K","10.27%"
"Nov 26, 2006","631.29","687.72","687.72","612.16","31.44K","-5.14%"
"Nov 19, 2006","665.53","590.07","666.26","584.26","39.02K","15.99%"
"Nov 12, 2006","573.79","534.04","573.79","534.04","38.82K","8.10%"
"Nov 05, 2006","530.81","513.89","537.43","513.89","22.55K","3.32%"
"Oct 29, 2006","513.74","518.01","523.10","505.23","13.10K","-1.40%"
"Oct 22, 2006","521.04","526.05","526.08","520.71","21.03K","-1.40%"
"Oct 15, 2006","528.42","527.01","528.42","517.88","29.73K","0.47%"
"Oct 08, 2006","525.93","537.52","537.52","524.67","20.67K","-1.97%"
"Oct 01, 2006","536.48","529.57","545.55","529.57","25.19K","1.85%"
"Sep 24, 2006","526.73","514.51","531.88","514.25","27.41K","2.53%"
"Sep 17, 2006","513.75","511.10","519.54","509.00","23.90K","0.87%"
"Sep 10, 2006","509.32","514.87","514.87","500.42","17.97K","-0.73%"
"Sep 03, 2006","513.04","509.87","526.87","509.87","20.99K","2.98%"
"Aug 27, 2006","498.21","477.45","498.21","477.45","26.87K","4.35%"
"Aug 20, 2006","477.43","485.18","485.18","466.97","24.50K","-1.01%"
"Aug 13, 2006","482.31","458.97","488.78","458.97","28.99K","8.76%"
"Aug 06, 2006","443.45","439.95","443.45","423.49","16.58K","1.83%"
"Jul 30, 2006","435.50","431.47","436.12","388.82","18.78K","-0.93%"
"Jul 23, 2006","439.57","466.60","466.60","431.06","18.42K","-7.04%"
"Jul 16, 2006","472.86","498.22","498.22","458.54","18.19K","-6.57%"
"Jul 09, 2006","506.10","509.10","511.99","502.08","17.49K","-0.43%"
"Jul 02, 2006","508.31","509.78","510.26","497.95","7.74K","-1.41%"
"Jun 25, 2006","515.59","504.11","515.59","497.79","17.79K","0.97%"
"Jun 18, 2006","510.62","522.33","522.55","487.86","15.30K","-2.50%"
"Jun 11, 2006","523.70","546.95","546.95","523.63","14.44K","-4.57%"
"Jun 04, 2006","548.79","548.91","557.35","544.41","11.36K","1.58%"
"May 28, 2006","540.23","540.56","540.56","526.01","14.17K","-0.95%"
"May 21, 2006","545.39","558.15","559.55","538.60","18.74K","-3.01%"
"May 14, 2006","562.33","590.04","590.25","557.28","27.91K","-0.78%"
"May 07, 2006","566.76","586.46","586.46","520.82","21.71K","-4.57%"
"Apr 30, 2006","593.89","611.72","612.11","593.89","14.49K","-0.27%"
"Apr 23, 2006","595.48","612.80","638.86","584.08","26.75K","0.69%"
"Apr 16, 2006","591.39","561.32","591.39","561.09","23.16K","6.53%"
"Apr 09, 2006","555.15","551.26","558.38","528.63","28.89K","1.92%"
"Apr 02, 2006","544.71","520.53","544.71","505.42","26.80K","8.17%"
"Mar 26, 2006","503.56","460.46","507.10","460.46","16.15K","10.42%"
"Mar 19, 2006","456.06","450.15","468.73","450.15","19.77K","2.90%"
"Mar 12, 2006","443.19","422.97","443.19","422.97","27.83K","6.96%"
"Mar 05, 2006","414.36","401.36","415.45","401.36","19.34K","4.12%"
"Feb 26, 2006","397.95","377.40","415.56","377.40","14.68K","6.55%"
"Feb 19, 2006","373.50","351.45","373.50","351.45","9.55K","9.91%"
"Feb 12, 2006","339.83","324.69","339.83","324.46","11.45K","4.51%"
"Feb 05, 2006","325.17","314.03","325.54","313.14","14.24K","4.11%"
"Jan 22, 2006","312.32","313.49","313.49","306.84","6.82K","-0.34%"
"Jan 15, 2006","313.38","307.79","316.64","307.79","10.92K","2.13%"
"Jan 08, 2006","306.83","307.76","307.76","304.23","9.37K","-0.22%"
"Jan 01, 2006","307.50","306.86","307.50","305.09","7.50K","0.00%"
"Dec 25, 2005","307.50","309.56","310.46","306.60","7.48K","-0.53%"
"Dec 18, 2005","309.14","314.22","314.22","308.43","10.19K","-1.70%"
"Dec 11, 2005","314.49","317.75","317.75","314.08","7.33K","-0.41%"
"Dec 04, 2005","315.79","312.53","315.79","312.29","8.75K","1.08%"
"Nov 27, 2005","312.43","310.42","313.01","306.19","5.28K","0.96%"
"Nov 20, 2005","309.47","312.72","312.72","301.78","9.12K","-0.97%"
"Nov 13, 2005","312.50","317.77","318.47","312.50","6.43K","-1.65%"
"Nov 06, 2005","317.73","321.52","322.81","317.73","13.59K","-1.06%"
"Oct 30, 2005","321.15","307.31","325.25","307.31","9.82K","5.16%"
"Oct 23, 2005","305.38","306.57","306.90","297.95","15.88K","-0.44%"
"Oct 16, 2005","306.72","310.01","311.39","305.19","15.47K","0.86%"
"Oct 09, 2005","304.10","292.45","304.10","291.34","12.09K","4.39%"
"Oct 02, 2005","291.30","289.95","291.30","283.86","9.33K","0.68%"
"Sep 25, 2005","289.33","278.84","289.33","275.62","10.75K","3.94%"
"Sep 18, 2005","278.35","270.07","288.46","270.07","9.77K","3.83%"
"Sep 11, 2005","268.08","262.90","268.19","262.18","9.79K","3.12%"
"Sep 04, 2005","259.96","254.56","262.27","254.56","14.52K","1.97%"
"Aug 28, 2005","254.95","251.05","256.23","251.05","3.83K","2.09%"
"Aug 21, 2005","249.74","247.82","249.74","247.82","8.21K","0.77%"
"Aug 14, 2005","247.84","249.09","249.09","247.30","6.27K","-0.56%"
"Aug 07, 2005","249.23","250.27","250.27","248.87","4.47K","-0.68%"
"Jul 31, 2005","250.93","245.48","253.51","245.48","6.02K","2.20%"
"Jul 24, 2005","245.53","246.31","246.31","243.67","6.03K","-0.10%"
"Jul 17, 2005","245.77","249.10","249.10","245.77","8.17K","-1.27%"
"Jul 10, 2005","248.94","248.70","249.81","248.67","8.44K","0.25%"
"Jul 03, 2005","248.32","246.92","248.32","246.78","3.17K","0.73%"
"Jun 26, 2005","246.51","245.94","247.45","244.83","5.44K","-0.11%"
"Jun 19, 2005","246.78","247.31","247.71","246.42","4.82K","0.09%"
"Jun 12, 2005","246.56","246.57","246.57","245.46","5.91K","-0.01%"
"Jun 05, 2005","246.59","245.67","247.21","245.67","4.71K","0.49%"
"May 29, 2005","245.38","243.27","245.38","243.27","7.92K","0.51%"
"May 22, 2005","244.13","243.55","244.13","242.85","7.33K","0.18%"
"May 15, 2005","243.69","243.58","243.69","241.39","3.58K","0.14%"
"May 08, 2005","243.36","245.23","245.23","242.69","2.01K","-0.77%"
"May 01, 2005","245.24","245.56","245.56","244.03","2.16K","-0.41%"
"Apr 24, 2005","246.25","246.37","247.20","244.95","5.57K","0.25%"
"Apr 17, 2005","245.63","246.75","247.45","244.87","8.95K","-0.49%"
"Apr 10, 2005","246.83","245.81","248.79","245.81","5.63K","0.39%"
"Apr 03, 2005","245.88","247.00","247.42","244.93","5.08K","0.13%"
"Mar 27, 2005","245.55","246.54","247.05","243.96","4.08K","-1.16%"
"Mar 20, 2005","248.43","238.11","252.64","238.11","6.20K","4.21%"
"Mar 13, 2005","238.39","237.16","238.47","236.67","4.41K","0.58%"
"Mar 06, 2005","237.01","237.92","238.13","236.81","4.96K","-0.32%"
"Feb 27, 2005","237.78","235.21","237.92","235.10","8.22K","1.12%"
"Feb 20, 2005","235.14","233.72","235.14","233.03","4.36K","0.65%"
"Feb 13, 2005","233.62","235.78","235.78","233.62","2.60K","-1.02%"
"Jan 30, 2005","236.02","233.21","236.02","232.41","2.24K","0.79%"
"Jan 23, 2005","234.18","235.98","235.98","233.76","5.10K","-0.80%"
"Jan 16, 2005","236.07","236.05","236.32","234.15","5.19K","0.09%"
"Jan 09, 2005","235.85","234.57","235.85","233.97","2.12K","0.20%"
"Jan 02, 2005","235.38","238.39","238.39","235.17","4.35K","-1.63%"
"Dec 26, 2004","239.29","240.49","240.50","237.03","6.27K","-0.40%"
"Dec 19, 2004","240.24","234.12","240.24","233.59","8.11K","2.70%"
"Dec 12, 2004","233.93","231.02","233.93","230.71","5.59K","1.66%"
"Dec 05, 2004","230.10","229.59","230.11","228.93","6.23K","0.46%"
"Nov 28, 2004","229.04","222.12","233.51","222.12","5.14K","3.32%"
"Nov 21, 2004","221.69","224.82","224.82","221.06","3.31K","-1.35%"
"Nov 14, 2004","224.72","226.89","226.89","224.14","7.83K","-1.00%"
"Nov 07, 2004","226.99","229.92","230.11","226.99","5.38K","-1.54%"
"Oct 31, 2004","230.55","232.57","232.67","230.55","5.90K","-0.88%"
"Oct 24, 2004","232.59","233.20","234.57","231.80","6.60K","-0.11%"
"Oct 17, 2004","232.85","233.76","236.05","232.85","3.63K","0.30%"
"Oct 10, 2004","232.16","231.12","232.16","230.28","2.23K","-0.16%"
"Oct 03, 2004","232.54","232.52","233.35","232.44","5.38K","-0.01%"
"Sep 26, 2004","232.57","231.06","233.32","230.86","2.27K","0.86%"
"Sep 19, 2004","230.58","231.02","231.12","229.89","6.16K","-0.29%"
"Sep 12, 2004","231.25","231.68","232.03","231.00","5.53K","0.05%"
"Sep 05, 2004","231.13","231.32","231.32","229.89","7.76K","-0.16%"
"Aug 29, 2004","231.51","233.46","233.46","231.51","3.64K","-1.03%"
"Aug 22, 2004","233.91","232.86","238.46","231.17","8.54K","2.07%"
"Aug 15, 2004","229.16","221.13","229.16","220.23","3.11K","2.67%"
"Aug 08, 2004","223.20","215.59","228.17","209.41","4.40K","-0.42%"
"Aug 01, 2004","224.14","238.41","238.41","224.14","2.35K","-6.00%"
"Jul 25, 2004","238.44","242.87","242.87","235.30","2.77K","-2.10%"
"Jul 18, 2004","243.55","244.17","244.24","242.26","2.21K","-0.82%"
"Jul 11, 2004","245.57","245.80","246.11","242.24","3.68K","-0.30%"
"Jul 04, 2004","246.32","247.93","247.93","246.32","2.65K","-0.73%"
"Jun 27, 2004","248.13","249.37","249.70","248.04","2.18K","-0.68%"
"Jun 20, 2004","249.82","249.32","250.00","248.90","3.35K","0.21%"
"Jun 13, 2004","249.29","251.90","256.11","249.28","5.20K","0.34%"
"Jun 06, 2004","248.44","248.95","248.95","244.76","4.65K","-0.22%"
"May 30, 2004","248.99","252.23","252.69","248.99","5.98K","-0.98%"
"May 23, 2004","251.46","262.33","262.33","251.16","9.28K","-3.70%"
"May 16, 2004","261.13","260.87","262.21","260.23","3.65K","-0.14%"
"May 09, 2004","261.49","260.28","264.94","256.16","3.43K","0.07%"
"May 02, 2004","261.32","265.03","265.60","261.03","2.28K","-1.18%"
"Apr 25, 2004","264.43","259.75","264.43","259.75","6.34K","1.80%"
"Apr 18, 2004","259.76","258.62","259.76","252.78","4.19K","0.13%"
"Apr 11, 2004","259.43","258.52","259.67","250.45","5.07K","-0.08%"
"Apr 04, 2004","259.65","270.63","272.03","259.65","3.76K","-4.85%"
"Mar 28, 2004","272.89","278.25","280.53","272.89","4.07K","0.22%"
"Mar 21, 2004","272.30","263.31","272.30","255.80","5.06K","3.97%"
"Mar 14, 2004","261.91","262.42","264.51","258.79","5.58K","-0.37%"
"Mar 07, 2004","262.88","266.21","266.21","247.79","4.80K","-1.74%"
"Feb 29, 2004","267.53","271.44","275.84","264.18","6.53K","2.66%"
"Feb 22, 2004","260.60","244.35","262.04","244.35","10.77K","10.75%"
"Feb 15, 2004","235.30","219.54","235.30","214.20","5.76K","8.38%"
"Feb 08, 2004","217.10","212.70","217.10","212.49","4.48K","1.72%"
"Feb 01, 2004","213.42","213.26","217.85","199.56","4.02K","-0.42%"
"Jan 25, 2004","214.32","190.88","217.70","190.88","5.95K","17.00%"
"Jan 11, 2004","183.18","173.46","183.18","173.46","3.43K","5.72%"
"Jan 04, 2004","173.27","167.69","173.27","167.69","1.62K","3.79%"
"Dec 28, 2003","166.94","165.98","166.94","165.57","0.85K","0.55%"
"Dec 21, 2003","166.03","168.50","168.50","166.03","3.13K","-1.13%"
"Dec 14, 2003","167.93","162.74","170.36","162.74","4.02K","3.57%"
"Dec 07, 2003","162.14","161.63","162.14","161.01","3.12K","-0.20%"
"Nov 30, 2003","162.47","164.75","164.86","162.47","2.93K","-0.85%"
"Nov 23, 2003","163.87","163.09","166.04","161.61","2.11K","2.43%"
"Nov 16, 2003","159.98","158.17","159.98","148.54","3.71K","2.73%"
"Nov 09, 2003","155.73","137.50","156.03","137.50","1.81K","13.40%"
"Nov 02, 2003","137.33","136.64","137.33","135.50","0.47K","0.82%"
"Oct 26, 2003","136.21","131.14","136.21","131.14","1.47K","4.06%"
"Oct 19, 2003","130.90","134.20","134.20","130.90","1.35K","-2.65%"
"Oct 12, 2003","134.46","136.52","136.52","134.14","1.71K","-1.54%"
"Oct 05, 2003","136.57","137.61","138.50","136.57","1.82K","-1.49%"
"Sep 28, 2003","138.63","140.07","140.07","138.63","1.47K","-0.93%"
"Sep 21, 2003","139.93","139.85","141.80","139.85","0.66K","0.03%"
"Sep 14, 2003","139.89","140.62","140.62","139.89","0.91K","-0.72%"
"Sep 07, 2003","140.91","141.80","141.80","140.53","0.35K","-0.63%"
"Aug 31, 2003","141.80","142.51","142.51","141.80","0.27K","-0.64%"
"Aug 24, 2003","142.71","142.01","142.82","142.01","1.60K","0.43%"
"Aug 17, 2003","142.10","143.25","143.25","142.10","0.36K","-0.56%"
"Aug 10, 2003","142.90","141.26","143.49","140.99","0.33K","1.38%"
"Aug 03, 2003","140.96","144.55","144.55","140.96","0.94K","-2.71%"
"Jul 27, 2003","144.89","148.78","148.80","144.89","1.45K","-2.95%"
"Jul 20, 2003","149.29","150.12","150.12","149.20","0.17K","-0.70%"
"Jul 13, 2003","150.34","151.48","151.48","150.27","0.26K","-0.58%"
"Jul 06, 2003","151.22","152.08","152.26","151.10","0.33K","-0.63%"
"Jun 29, 2003","152.18","151.71","154.14","151.56","1.12K","0.12%"
"Jun 22, 2003","152.00","152.24","152.64","151.59","0.45K","-0.28%"
"Jun 15, 2003","152.43","151.99","152.43","151.62","0.90K","0.15%"
"Jun 08, 2003","152.20","152.49","152.59","152.20","0.50K","0.25%"
"Jun 01, 2003","151.82","151.45","151.82","150.79","0.45K","-0.28%"
"May 25, 2003","152.24","153.33","153.33","152.24","0.64K","-0.44%"
"May 18, 2003","152.92","154.18","154.40","152.92","0.54K","-1.85%"
"May 11, 2003","155.80","157.89","158.54","155.67","0.98K","-0.49%"
"May 04, 2003","156.57","152.21","156.57","152.21","0.92K","2.64%"
"Apr 27, 2003","152.54","152.75","152.75","152.54","0.23K","-0.27%"
"Apr 20, 2003","152.96","151.97","152.98","151.96","0.96K","0.52%"
"Apr 13, 2003","152.17","149.02","152.17","148.69","0.69K","1.94%"
"Apr 06, 2003","149.27","149.39","149.39","146.49","0.60K","-0.63%"
"Mar 30, 2003","150.22","145.41","150.22","139.64","1.11K","-0.21%"
"Mar 23, 2003","150.53","153.94","153.94","150.53","0.83K","-3.03%"
"Mar 16, 2003","155.24","160.70","160.70","155.24","0.53K","-3.76%"
"Mar 09, 2003","161.30","163.57","163.57","161.30","0.52K","-1.66%"
"Mar 02, 2003","164.02","165.58","165.58","164.02","0.51K","-0.36%"
"Feb 23, 2003","164.61","165.48","165.48","164.61","0.39K","-0.01%"
"Feb 16, 2003","164.62","168.49","168.49","164.62","0.44K","-2.44%"
"Feb 09, 2003","168.73","170.94","170.94","163.91","0.62K","-2.12%"
"Feb 02, 2003","172.38","172.38","172.38","172.38","-","0.00%"
"Jan 26, 2003","172.38","172.30","172.38","172.30","0.43K","-0.16%"
"Jan 19, 2003","172.66","171.40","172.66","170.55","0.38K","-0.23%"
"Jan 12, 2003","173.05","178.03","178.03","173.05","0.45K","-3.15%"
"Jan 05, 2003","178.67","181.76","181.76","178.67","0.29K","-2.04%"
"Dec 29, 2002","182.39","182.65","183.41","182.39","0.28K","-0.36%"
"Dec 22, 2002","183.05","184.23","184.23","183.05","0.60K","-1.02%"
"Dec 15, 2002","184.94","184.74","186.18","184.74","0.74K","0.43%"
"Dec 08, 2002","184.15","183.62","184.75","183.62","0.47K","-0.22%"
"Dec 01, 2002","184.55","179.27","187.21","179.27","1.03K","3.76%"
"Nov 24, 2002","177.87","176.47","177.87","176.44","0.43K","1.50%"
